dept_name_raw,class_100,class_200,class_300_400,class_500,class_700,class_800,fiscal_year,class_900,total,dept_name,dept_code,abbreviation,dept_major_code
Historical Commission,429943.0,980.0,809.0,0.0,0.0,0.0,2017,0.0,431732.0,Historical Commission,32,,32
Human Relations Commission,2127519.0,34657.0,28031.0,0.0,0.0,0.0,2017,0.0,2190207.0,Commission on Human Relations,54,Human Relations,54
Human Services,23454344.0,78896204.0,868952.0,0.0,0.0,0.0,2017,0.0,103219500.0,Department of Human Services,22,DHS,22
L&I-Board of Building Standards,75419.0,0.0,0.0,0.0,0.0,0.0,2017,0.0,75419.0,L&I: Board of Building and Standards,29,,29
L&I-Board of L&I Review,159201.0,10436.0,0.0,0.0,0.0,0.0,2017,0.0,169637.0,L&I: Board of Review,27,,27
L&I-Zoning Board of Adjustments,337749.0,34541.0,0.0,0.0,0.0,0.0,2017,0.0,372290.0,Zoning Board of Adjustments,30,ZBA,30
Labor Relations,1082792.0,5277.0,8160.0,0.0,0.0,0.0,2017,0.0,1096229.0,Labor,03,,03
Law,7934005.0,8410034.0,248676.0,0.0,0.0,0.0,2017,0.0,16592715.0,Law Department,44,Law,44
Licenses & Inspections,21272576.0,11053079.0,1286464.0,0.0,0.0,0.0,2017,0.0,33612119.0,Department of Licenses and Inspections,26,L&I,26
Managing Director,19115427.0,19129401.0,803779.0,0.0,0.0,0.0,2017,0.0,39048607.0,Managing Director's Office,10,MDO,10
Managing Director-Legal Services,0.0,45793831.0,0.0,0.0,0.0,0.0,2017,0.0,45793831.0,MDO: Legal Services,10-LS,,10
Mayor - Office of Community Schools & Pre-K,1704925.0,25115000.0,400000.0,250000.0,0.0,0.0,2017,0.0,27469925.0,Office of Children and Families,66,OCF,66
Mayor - Office of the Chief Administrative Officer,3962776.0,1637049.0,16665.0,0.0,0.0,0.0,2017,0.0,5616490.0,Office of the Chief Administrative Officer,65,CAO,65
Mayor - Planning and Development,416000.0,40000.0,60000.0,500000.0,0.0,0.0,2017,0.0,1016000.0,Mayor's Office of Planning and Development,62,,62
Mayor's Office,3742849.0,464046.0,54245.0,0.0,0.0,0.0,2017,0.0,4261140.0,Mayor's Office,05,Mayor,05
Mayor's Office - Scholarships,0.0,0.0,0.0,200000.0,0.0,0.0,2017,0.0,200000.0,Mayor's Office: Scholarships,05-S,,05
Mayor's Office of Community Empowerment and Opportunity,90000.0,2435318.0,0.0,0.0,0.0,0.0,2017,0.0,2525318.0,Mayor's Office of Community Empowerment and Opportunity,08,CEO,08
Mayor's Office of Transportation & Utilities,0.0,0.0,0.0,0.0,0.0,0.0,2017,0.0,0.0,Mayor's Office of Transportation and Utilities,46,,46
Mural Arts Program,533401.0,1145615.0,0.0,0.0,0.0,0.0,2017,0.0,1679016.0,Mural Arts Program,50,Mural Arts,50
Office of Arts & Culture & the Creative Economy,312767.0,482400.0,7000.0,3370688.0,0.0,0.0,2017,0.0,4172855.0,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture,58
Office of Behavioral Health and Intellectual disAbility,1010566.0,13125510.0,0.0,0.0,0.0,0.0,2017,0.0,14136076.0,Behavioral Health and Intellectual Disability Services,15,DBH/IDS,15
Office of Housing and Community Development,0.0,2865000.0,0.0,0.0,0.0,0.0,2017,0.0,2865000.0,Office of Housing and Community Development,06,,06
Office of Human Resources,5403578.0,952070.0,69932.0,0.0,0.0,0.0,2017,0.0,6425580.0,Office of Human Resources,56,OHR,56
Office of Innovation and Technology,20089718.0,53130443.0,22092058.0,0.0,0.0,0.0,2017,0.0,95312219.0,Office of Innovation and Technology,04,OIT,04
Office of Property Assessment,10434139.0,1578126.0,782600.0,0.0,0.0,0.0,2017,0.0,12794865.0,Office of Property Assessment,59,OPA,59
Office of Supportive Housing,8636443.0,37644215.0,344127.0,32421.0,0.0,0.0,2017,0.0,46657206.0,Office of Homeless Services,24,OHS,24
Office of Sustainability,537979.0,279508.0,17840.0,0.0,0.0,0.0,2017,0.0,835327.0,Office of Sustainability,49,Sustainability,49
Office of the Inspector General,1390611.0,272975.0,5225.0,0.0,0.0,0.0,2017,0.0,1668811.0,Office of the Inspector General,48,OIG,48
Parks and Recreation,45386251.0,9294525.0,2673805.0,2527500.0,0.0,0.0,2017,0.0,59882081.0,Department of Parks and Recreation,16,Parks & Recreation,16
Police,629443111.0,7462807.0,13270952.0,0.0,0.0,0.0,2017,0.0,650176870.0,Police Department,11,Police,11
Prisons,147301168.0,105455001.0,4773744.0,1301757.0,0.0,0.0,2017,0.0,258831670.0,Philadelphia Prison System,23,Prisons,23
Procurement,2504399.0,2316267.0,49054.0,0.0,0.0,0.0,2017,0.0,4869720.0,Procurement Department,38,Procurement,38
Public Health,50960468.0,66892802.0,5490768.0,0.0,0.0,500000.0,2017,0.0,123844038.0,Department of Public Health,14,Public Health,14
Public Property,8318847.0,28122008.0,1338535.0,0.0,0.0,23916920.0,2017,0.0,61696310.0,Department of Public Property,20,Public Property,20
Public Property-SEPTA Subsidy,0.0,79720000.0,0.0,0.0,0.0,0.0,2017,0.0,79720000.0,Public Property: SEPTA Subsidy,20-SS,,20
Public Property-Space Rentals,0.0,20875402.0,0.0,0.0,0.0,0.0,2017,0.0,20875402.0,Public Property: Space Rentals,20-SR,,20
Public Property-Utilities,0.0,30656047.0,0.0,0.0,0.0,0.0,2017,0.0,30656047.0,Public Property: Utilities,20-U,,20
Records,3083221.0,1538779.0,143758.0,1456.0,0.0,0.0,2017,0.0,4767214.0,Department of Records,31,Records,31
Register of Wills,3563499.0,75486.0,33210.0,0.0,0.0,0.0,2017,0.0,3672195.0,Register of Wills,68,,68
Revenue,21657214.0,7523149.0,1023476.0,0.0,0.0,0.0,2017,0.0,30203839.0,Department of Revenue,36,Revenue,36
Sheriff,19008101.0,715267.0,418907.0,0.0,0.0,0.0,2017,0.0,20142275.0,Office of the Sheriff,70,Sheriff,70
Sinking Fund Commission (Debt Service),0.0,121389615.0,0.0,0.0,153950119.0,0.0,2017,0.0,275339734.0,Sinking Fund Commission,37,Sinking Fund,37
Streets - Sanitation,50292850.0,40563117.0,1608212.0,48171.0,0.0,0.0,2017,0.0,92512350.0,Streets: Sanitation,12-S,,12
Streets-Transportation,22414754.0,8426338.0,2201750.0,5000.0,0.0,0.0,2017,0.0,33047842.0,Streets: Transportation,12-T,,12
Youth Commission,0.0,0.0,0.0,0.0,0.0,0.0,2017,0.0,0.0,Youth Commission,47,,47
Recession Reserve,0.0,0.0,0.0,0.0,0.0,0.0,2017,0.0,0.0,Finance: Recession Reserve,35-RR,Recession Reserve,35
Art Museum,0.0,0.0,0.0,2550000.0,0.0,0.0,2018,0.0,2550000.0,Art Museum,34,,34
Atwater Kent Museum,251897.0,0.0,0.0,50000.0,0.0,0.0,2018,0.0,301897.0,Atwater Kent Museum,18,Atwater Kent,18
Auditing (City Controller),8426765.0,497450.0,25000.0,0.0,0.0,0.0,2018,0.0,8949215.0,City Controller's Office,61,,61
Board of Ethics,985489.0,96000.0,14000.0,0.0,0.0,0.0,2018,0.0,1095489.0,Board of Ethics,45,,45
Board of Revision of Taxes,942999.0,90200.0,15727.0,0.0,0.0,0.0,2018,0.0,1048926.0,Board of Revision of Taxes,63,BRT,63
City Commissioners,5872200.0,3497350.0,541617.0,0.0,0.0,0.0,2018,0.0,9911167.0,City Commissioner's Office,73,City Commissioners,73
City Council,15207111.0,1971885.0,528650.0,100.0,0.0,100.0,2018,100.0,17707946.0,City Council,01,,01
City Planning Commission,0.0,0.0,0.0,0.0,0.0,0.0,2018,0.0,0.0,City Planning Commission,51,,51
City Representative,601690.0,561730.0,54000.0,0.0,0.0,0.0,2018,0.0,1217420.0,Office of the City Representative,41,City Rep,41
City Treasurer,1062869.0,118444.0,22224.0,0.0,0.0,0.0,2018,0.0,1203537.0,Office of the City Treasurer,40,City Treasurer,40
Civil Service Commission,166376.0,29500.0,1094.0,0.0,0.0,0.0,2018,20000000.0,20196970.0,Civil Service Commission,55,,55
Commerce,2340461.0,2800481.0,26654.0,500000.0,0.0,0.0,2018,0.0,5667596.0,Office of the Director of Commerce,42,Commerce,42
Commerce-Convention Center Subsidy,0.0,15000000.0,0.0,0.0,0.0,0.0,2018,0.0,15000000.0,Commerce: Convention Center Subsidy,42-CC,,42
Commerce-Economic Stimulus,0.0,2794448.0,0.0,0.0,0.0,0.0,2018,0.0,2794448.0,Commerce: Economic Stimulus,42-ES,,42
District Attorney,34686670.0,2594296.0,529521.0,0.0,0.0,0.0,2018,0.0,37810487.0,District Attorney's Office,69,DAO,69
Finance,7328177.0,3029912.0,103109.0,4400000.0,0.0,0.0,2018,0.0,14861198.0,Office of the Director of Finance,35,Finance,35
Finance-Community College Subsidy,0.0,0.0,0.0,30409207.0,0.0,0.0,2018,0.0,30409207.0,Finance: Community College Subsidy,35-CC,,35
Finance-Employee Benefits,1307799345.0,0.0,0.0,0.0,0.0,0.0,2018,0.0,1307799345.0,Finance: Employee Benefits,35-EB,Employee Benefits,35
Finance-Hero Scholarship Awards,0.0,0.0,0.0,25000.0,0.0,0.0,2018,0.0,25000.0,Finance: Hero Scholarship Awards,35-HA,,35
Finance-Indemnities,0.0,0.0,0.0,44920000.0,0.0,0.0,2018,0.0,44920000.0,Finance: Indemnities,35-IN,,35
Finance-Refunds,0.0,0.0,0.0,250000.0,0.0,0.0,2018,0.0,250000.0,Finance: Refunds,35-R,,35
Finance-School District Contribution,0.0,0.0,0.0,104348281.0,0.0,0.0,2018,0.0,104348281.0,Finance: School District Contribution,35-SD,,35
Finance-Witness Fees,0.0,171518.0,0.0,0.0,0.0,0.0,2018,0.0,171518.0,Finance: Witness Fees,35-WF,,35
Fire,225242832.0,5789667.0,8541535.0,0.0,0.0,7972000.0,2018,0.0,247546034.0,Fire Department,13,Fire,13
First Judicial District,99505601.0,9545039.0,2391868.0,0.0,0.0,0.0,2018,0.0,111442508.0,First Judicial District,84,FJD,84
Fleet Management,18009259.0,5104396.0,26463211.0,0.0,0.0,0.0,2018,0.0,49576866.0,Office of Fleet Management,25,Fleet,25
Fleet Management -Vehicle Lease/Purch.,0.0,4500000.0,9465000.0,0.0,0.0,0.0,2018,0.0,13965000.0,Fleet: Vehicle Lease/Purchases,25-V,,25
Free Library,36310826.0,2324077.0,2302659.0,0.0,0.0,0.0,2018,0.0,40937562.0,The Free Library of Philadelphia,52,Free Library,52
Historical Commission,0.0,0.0,0.0,0.0,0.0,0.0,2018,0.0,0.0,Historical Commission,32,,32
Human Relations Commission,2141591.0,34657.0,28031.0,0.0,0.0,0.0,2018,0.0,2204279.0,Commission on Human Relations,54,Human Relations,54
Human Services,30720570.0,77424027.0,890933.0,0.0,0.0,0.0,2018,0.0,109035530.0,Department of Human Services,22,DHS,22
L&I-Board of Building Standards,75419.0,0.0,0.0,0.0,0.0,0.0,2018,0.0,75419.0,L&I: Board of Building and Standards,29,,29
L&I-Board of L&I Review,161349.0,10436.0,0.0,0.0,0.0,0.0,2018,0.0,171785.0,L&I: Board of Review,27,,27
L&I-Zoning Board of Adjustments,0.0,0.0,0.0,0.0,0.0,0.0,2018,0.0,0.0,Zoning Board of Adjustments,30,ZBA,30
Labor,1588459.0,17277.0,11660.0,0.0,0.0,0.0,2018,0.0,1617396.0,Labor,03,,03
Law,8484481.0,7010034.0,248676.0,0.0,0.0,0.0,2018,0.0,15743191.0,Law Department,44,Law,44
Licenses & Inspection,23019730.0,11823061.0,912475.0,0.0,0.0,0.0,2018,0.0,35755266.0,Department of Licenses and Inspections,26,L&I,26
Managing Director,20231006.0,19287351.0,767479.0,0.0,0.0,0.0,2018,0.0,40285836.0,Managing Director's Office,10,MDO,10
Managing Director-Legal Services,0.0,48414381.0,0.0,0.0,0.0,0.0,2018,0.0,48414381.0,MDO: Legal Services,10-LS,,10
Mayor's Office,3835550.0,743046.0,55545.0,0.0,0.0,0.0,2018,0.0,4634141.0,Mayor's Office,05,Mayor,05
Mayor's Office - Scholarships,0.0,0.0,0.0,200000.0,0.0,0.0,2018,0.0,200000.0,Mayor's Office: Scholarships,05-S,,05
Mural Arts Program,548987.0,1375615.0,0.0,0.0,0.0,0.0,2018,0.0,1924602.0,Mural Arts Program,50,Mural Arts,50
Office of Arts & Culture & the Creative Economy,319878.0,482400.0,7000.0,3370688.0,0.0,0.0,2018,0.0,4179966.0,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture,58
Office of Behavioral Health and Intellectual disAbility,1093064.0,13125510.0,0.0,0.0,0.0,0.0,2018,0.0,14218574.0,Behavioral Health and Intellectual Disability Services,15,DBH/IDS,15
Office of Community Empowerment and Opportunity,230000.0,1445000.0,0.0,0.0,0.0,0.0,2018,0.0,1675000.0,Mayor's Office of Community Empowerment and Opportunity,08,CEO,08
Office of Community Schools & Pre-K,2679927.0,39407000.0,364750.0,100000.0,0.0,0.0,2018,0.0,42551677.0,Office of Children and Families,66,OCF,66
Office of Homeless Services,8802194.0,39069215.0,344127.0,32421.0,0.0,0.0,2018,0.0,48247957.0,Office of Homeless Services,24,OHS,24
Office of Housing and Community Development,0.0,0.0,0.0,0.0,0.0,0.0,2018,0.0,0.0,Office of Housing and Community Development,06,,06
Office of Human Resources,4983106.0,959070.0,69432.0,0.0,0.0,0.0,2018,0.0,6011608.0,Office of Human Resources,56,OHR,56
Office of Innovation and Technology,21019003.0,53127957.0,9590548.0,0.0,0.0,0.0,2018,0.0,83737508.0,Office of Innovation and Technology,04,OIT,04
Office of Property Assessment,11313100.0,1828126.0,782600.0,0.0,0.0,0.0,2018,0.0,13923826.0,Office of Property Assessment,59,OPA,59
Office of Sustainability,557790.0,393508.0,17840.0,0.0,0.0,0.0,2018,0.0,969138.0,Office of Sustainability,49,Sustainability,49
Office of Transportation & Utilities,0.0,0.0,0.0,0.0,0.0,0.0,2018,0.0,0.0,Mayor's Office of Transportation and Utilities,46,,46
Office of the Chief Administrative Officer,4084873.0,1652049.0,16665.0,0.0,0.0,0.0,2018,0.0,5753587.0,Office of the Chief Administrative Officer,65,CAO,65
Office of the Inspector General,1444811.0,197975.0,5225.0,0.0,0.0,0.0,2018,0.0,1648011.0,Office of the Inspector General,48,OIG,48
Parks and Recreation,46948421.0,9401490.0,2735630.0,2647500.0,0.0,0.0,2018,0.0,61733041.0,Department of Parks and Recreation,16,Parks & Recreation,16
Planning and Development,3899308.0,3345113.0,101461.0,850000.0,0.0,0.0,2018,0.0,8195882.0,Department of Planning and Development,72,Planning & Development,72
Police,631372338.0,7462807.0,13270952.0,0.0,0.0,0.0,2018,0.0,652106097.0,Police Department,11,Police,11
Prisons,147427858.0,105455001.0,4773744.0,1301757.0,0.0,0.0,2018,0.0,258958360.0,Philadelphia Prison System,23,Prisons,23
Procurement,2566732.0,2316267.0,49054.0,0.0,0.0,0.0,2018,0.0,4932053.0,Procurement Department,38,Procurement,38
Public Health,54454436.0,73897713.0,7509918.0,0.0,0.0,500000.0,2018,0.0,136362067.0,Department of Public Health,14,Public Health,14
Public Property,8547886.0,28008008.0,1338535.0,0.0,0.0,27554294.0,2018,0.0,65448723.0,Department of Public Property,20,Public Property,20
Public Property-SEPTA Subsidy,0.0,82749000.0,0.0,0.0,0.0,0.0,2018,0.0,82749000.0,Public Property: SEPTA Subsidy,20-SS,,20
Public Property-Space Rentals,0.0,20950268.0,0.0,0.0,0.0,0.0,2018,0.0,20950268.0,Public Property: Space Rentals,20-SR,,20
Public Property-Utilities,0.0,24655024.0,0.0,0.0,0.0,0.0,2018,0.0,24655024.0,Public Property: Utilities,20-U,,20
Records,3194935.0,1538779.0,143758.0,1456.0,0.0,0.0,2018,0.0,4878928.0,Department of Records,31,Records,31
Register of Wills,3979046.0,75486.0,189750.0,0.0,0.0,0.0,2018,0.0,4244282.0,Register of Wills,68,,68
Revenue,22231193.0,7350349.0,910976.0,0.0,0.0,0.0,2018,0.0,30492518.0,Department of Revenue,36,Revenue,36
Sheriff,21522650.0,1105267.0,443907.0,0.0,0.0,0.0,2018,0.0,23071824.0,Office of the Sheriff,70,Sheriff,70
Sinking Fund Commission (Debt Service),0.0,138697144.0,0.0,0.0,157322070.0,0.0,2018,0.0,296019214.0,Sinking Fund Commission,37,Sinking Fund,37
Streets,78481768.0,49726261.0,9071224.0,53171.0,0.0,0.0,2018,0.0,137332424.0,Streets Department,12,Streets,12
Youth Commission,0.0,0.0,0.0,0.0,0.0,0.0,2018,0.0,0.0,Youth Commission,47,,47
Recession Reserve,0.0,0.0,0.0,0.0,0.0,0.0,2018,50893000.0,50893000.0,Finance: Recession Reserve,35-RR,Recession Reserve,35
Art Museum,0.0,0.0,0.0,2550000.0,0.0,0.0,2019,0.0,2550000.0,Art Museum,34,,34
Atwater Kent Museum,0.0,0.0,0.0,250000.0,0.0,0.0,2019,0.0,250000.0,Atwater Kent Museum,18,Atwater Kent,18
Auditing (City Controller),8370558.0,497450.0,25000.0,0.0,0.0,0.0,2019,0.0,8893008.0,City Controller's Office,61,,61
Board of Ethics,964792.0,96000.0,14000.0,0.0,0.0,0.0,2019,0.0,1074792.0,Board of Ethics,45,,45
Board of Revision of Taxes,945976.0,85200.0,15727.0,0.0,0.0,0.0,2019,0.0,1046903.0,Board of Revision of Taxes,63,BRT,63
City Commissioners,5926203.0,3884061.0,541617.0,0.0,0.0,0.0,2019,0.0,10351881.0,City Commissioner's Office,73,City Commissioners,73
City Council,14824858.0,1921885.0,478650.0,100.0,0.0,100.0,2019,100.0,17225693.0,City Council,01,,01
City Planning Commission,0.0,0.0,0.0,0.0,0.0,0.0,2019,0.0,0.0,City Planning Commission,51,,51
City Representative,704470.0,399779.0,54000.0,0.0,0.0,0.0,2019,0.0,1158249.0,Office of the City Representative,41,City Rep,41
City Treasurer,1046647.0,623444.0,22224.0,0.0,0.0,0.0,2019,0.0,1692315.0,Office of the City Treasurer,40,City Treasurer,40
Civil Service Commission,167462.0,29500.0,1094.0,0.0,0.0,0.0,2019,16447372.0,16645428.0,Civil Service Commission,55,,55
Commerce,2120079.0,3366925.0,26654.0,500000.0,0.0,0.0,2019,0.0,6013658.0,Office of the Director of Commerce,42,Commerce,42
Commerce-Convention Center Subsidy,0.0,15000000.0,0.0,0.0,0.0,0.0,2019,0.0,15000000.0,Commerce: Convention Center Subsidy,42-CC,,42
Commerce-Economic Stimulus,0.0,2397004.0,0.0,0.0,0.0,0.0,2019,0.0,2397004.0,Commerce: Economic Stimulus,42-ES,,42
District Attorney,37168476.0,4094296.0,529521.0,0.0,0.0,0.0,2019,0.0,41792293.0,District Attorney's Office,69,DAO,69
Finance,7765535.0,3029912.0,103109.0,4525000.0,0.0,8366704.0,2019,0.0,23790260.0,Office of the Director of Finance,35,Finance,35
Finance-Community College Subsidy,0.0,0.0,0.0,32409207.0,0.0,0.0,2019,0.0,32409207.0,Finance: Community College Subsidy,35-CC,,35
Finance-Employee Benefits,1360238207.0,0.0,0.0,0.0,0.0,0.0,2019,0.0,1360238207.0,Finance: Employee Benefits,35-EB,Employee Benefits,35
Finance-Hero Scholarship Awards,0.0,0.0,0.0,25000.0,0.0,0.0,2019,0.0,25000.0,Finance: Hero Scholarship Awards,35-HA,,35
Finance-Indemnities,0.0,0.0,0.0,48780000.0,0.0,0.0,2019,0.0,48780000.0,Finance: Indemnities,35-IN,,35
Finance-Refunds,0.0,0.0,0.0,250000.0,0.0,0.0,2019,0.0,250000.0,Finance: Refunds,35-R,,35
Finance-Reg #32,2650000.0,0.0,0.0,0.0,0.0,0.0,2019,0.0,2650000.0,Finance: Reg #32,35-R32,,35
Finance-School District Contribution,0.0,0.0,0.0,180870541.0,0.0,0.0,2019,0.0,180870541.0,Finance: School District Contribution,35-SD,,35
Finance-Witness Fees,0.0,171518.0,0.0,0.0,0.0,0.0,2019,0.0,171518.0,Finance: Witness Fees,35-WF,,35
Fire,263307745.0,6046121.0,8259314.0,0.0,0.0,0.0,2019,0.0,277613180.0,Fire Department,13,Fire,13
First Judicial District,98844666.0,8480039.0,2231868.0,0.0,0.0,0.0,2019,0.0,109556573.0,First Judicial District,84,FJD,84
Fleet Management,18539450.0,5104396.0,25418211.0,0.0,0.0,0.0,2019,0.0,49062057.0,Office of Fleet Management,25,Fleet,25
Fleet Management -Vehicle Lease/Purch.,0.0,0.0,14797739.0,0.0,0.0,0.0,2019,0.0,14797739.0,Fleet: Vehicle Lease/Purchases,25-V,,25
Free Library,36659781.0,2324077.0,2302659.0,0.0,0.0,0.0,2019,0.0,41286517.0,The Free Library of Philadelphia,52,Free Library,52
Historical Commission,0.0,0.0,0.0,0.0,0.0,0.0,2019,0.0,0.0,Historical Commission,32,,32
Human Relations Commission,2139648.0,34657.0,28031.0,0.0,0.0,0.0,2019,0.0,2202336.0,Commission on Human Relations,54,Human Relations,54
Human Services,27246823.0,82756805.0,2069970.0,0.0,0.0,0.0,2019,0.0,112073598.0,Department of Human Services,22,DHS,22
L&I-Board of Building Standards,75419.0,0.0,0.0,0.0,0.0,0.0,2019,0.0,75419.0,L&I: Board of Building and Standards,29,,29
L&I-Board of L&I Review,162284.0,10436.0,0.0,0.0,0.0,0.0,2019,0.0,172720.0,L&I: Board of Review,27,,27
L&I-Zoning Board of Adjustments,0.0,0.0,0.0,0.0,0.0,0.0,2019,0.0,0.0,Zoning Board of Adjustments,30,ZBA,30
Labor,1562009.0,173277.0,11660.0,0.0,0.0,0.0,2019,0.0,1746946.0,Labor,03,,03
Law,9163318.0,6423170.0,248676.0,0.0,0.0,0.0,2019,0.0,15835164.0,Law Department,44,Law,44
Licenses & Inspection,23144341.0,13579060.0,784475.0,0.0,0.0,0.0,2019,0.0,37507876.0,Department of Licenses and Inspections,26,L&I,26
Managing Director,20339262.0,25421862.0,872013.0,0.0,0.0,0.0,2019,0.0,46633137.0,Managing Director's Office,10,MDO,10
Managing Director-Legal Services,0.0,50375841.0,0.0,0.0,0.0,0.0,2019,0.0,50375841.0,MDO: Legal Services,10-LS,,10
Mayor's Office,4605862.0,682465.0,27841.0,0.0,0.0,0.0,2019,0.0,5316168.0,Mayor's Office,05,Mayor,05
Mayor's Office - Scholarships,0.0,0.0,0.0,200000.0,0.0,0.0,2019,0.0,200000.0,Mayor's Office: Scholarships,05-S,,05
Mural Arts Program,583401.0,1450615.0,0.0,0.0,0.0,0.0,2019,0.0,2034016.0,Mural Arts Program,50,Mural Arts,50
Office of Arts & Culture & the Creative Economy,312767.0,482400.0,7000.0,3370688.0,0.0,0.0,2019,0.0,4172855.0,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture,58
Office of Behavioral Health and Intellectual disAbility,1076779.0,13125510.0,0.0,0.0,0.0,0.0,2019,0.0,14202289.0,Behavioral Health and Intellectual Disability Services,15,DBH/IDS,15
Office of Community Empowerment and Opportunity,90000.0,0.0,0.0,0.0,0.0,0.0,2019,0.0,90000.0,Mayor's Office of Community Empowerment and Opportunity,08,CEO,08
Office of Education,2592084.0,22211818.0,45550.0,100000.0,0.0,0.0,2019,0.0,24949452.0,Office of Children and Families,66,OCF,66
Office of Homeless Services,8830135.0,43554815.0,344127.0,32421.0,0.0,0.0,2019,0.0,52761498.0,Office of Homeless Services,24,OHS,24
Office of Housing and Community Development,0.0,0.0,0.0,0.0,0.0,0.0,2019,0.0,0.0,Office of Housing and Community Development,06,,06
Office of Human Resources,5035367.0,1239070.0,69432.0,0.0,0.0,0.0,2019,0.0,6343869.0,Office of Human Resources,56,OHR,56
Office of Innovation and Technology,19856817.0,39750610.0,5884500.0,0.0,0.0,0.0,2019,0.0,65491927.0,Office of Innovation and Technology,04,OIT,04
Office of Innovation and Technology-911,960906.0,26354703.0,8064399.0,0.0,0.0,0.0,2019,0.0,35380008.0,OIT: 911,04-911,,04
Office of Planning and Development,0.0,0.0,0.0,0.0,0.0,0.0,2019,0.0,0.0,Mayor's Office of Planning and Development,62,,62
Office of Property Assessment,11890699.0,1703126.0,622600.0,0.0,0.0,0.0,2019,0.0,14216425.0,Office of Property Assessment,59,OPA,59
Office of Sustainability,537979.0,393508.0,17840.0,0.0,0.0,0.0,2019,0.0,949327.0,Office of Sustainability,49,Sustainability,49
Office of the Chief Administrative Officer,4137615.0,2465049.0,16665.0,0.0,0.0,0.0,2019,0.0,6619329.0,Office of the Chief Administrative Officer,65,CAO,65
Office of the Inspector General,1533111.0,97975.0,5225.0,0.0,0.0,0.0,2019,0.0,1636311.0,Office of the Inspector General,48,OIG,48
Parks and Recreation,49347561.0,9516490.0,2750630.0,2897500.0,0.0,1550000.0,2019,0.0,66062181.0,Department of Parks and Recreation,16,Parks & Recreation,16
Planning and Development,4651095.0,3900596.0,91978.0,4168000.0,0.0,0.0,2019,0.0,12811669.0,Department of Planning and Development,72,Planning & Development,72
Police,688759185.0,7462807.0,13270952.0,0.0,0.0,0.0,2019,0.0,709492944.0,Police Department,11,Police,11
Prisons,145430918.0,98365387.0,4373744.0,1201757.0,0.0,0.0,2019,0.0,249371806.0,Philadelphia Prison System,23,Prisons,23
Procurement,2573121.0,2316267.0,49054.0,0.0,0.0,0.0,2019,0.0,4938442.0,Procurement Department,38,Procurement,38
Public Health,54853461.0,92882896.0,8397518.0,0.0,0.0,500000.0,2019,0.0,156633875.0,Department of Public Health,14,Public Health,14
Public Property,8659293.0,30107724.0,1435535.0,0.0,0.0,27678994.0,2019,0.0,67881546.0,Department of Public Property,20,Public Property,20
Public Property-SEPTA Subsidy,0.0,84608000.0,0.0,0.0,0.0,0.0,2019,0.0,84608000.0,Public Property: SEPTA Subsidy,20-SS,,20
Public Property-Space Rentals,0.0,22457948.0,0.0,0.0,0.0,0.0,2019,0.0,22457948.0,Public Property: Space Rentals,20-SR,,20
Public Property-Utilities,0.0,25008269.0,0.0,0.0,0.0,0.0,2019,0.0,25008269.0,Public Property: Utilities,20-U,,20
Records,3084514.0,1538779.0,143758.0,1456.0,0.0,0.0,2019,0.0,4768507.0,Department of Records,31,Records,31
Register of Wills,4173645.0,200486.0,64750.0,0.0,0.0,0.0,2019,0.0,4438881.0,Register of Wills,68,,68
Revenue,22156816.0,7630749.0,919976.0,0.0,0.0,0.0,2019,0.0,30707541.0,Department of Revenue,36,Revenue,36
Sheriff,24570248.0,1105267.0,474907.0,0.0,0.0,0.0,2019,0.0,26150422.0,Office of the Sheriff,70,Sheriff,70
Sinking Fund Commission (Debt Service),0.0,125536378.0,0.0,0.0,169496126.0,0.0,2019,0.0,295032504.0,Sinking Fund Commission,37,Sinking Fund,37
Streets,84297081.0,9698129.0,8442104.0,53171.0,0.0,0.0,2019,0.0,102490485.0,Streets Department,12,Streets,12
Streets-Disposal,0.0,39490785.0,0.0,0.0,0.0,0.0,2019,0.0,39490785.0,Streets: Disposal,12-D,,12
Recession Reserve,0.0,0.0,0.0,0.0,0.0,0.0,2019,54573000.0,54573000.0,Finance: Recession Reserve,35-RR,Recession Reserve,35
Art Museum,0.0,0.0,0.0,2550000.0,0.0,0.0,2020,0.0,2550000.0,Art Museum,34,,34
Atwater Kent Museum,0.0,0.0,0.0,0.0,0.0,0.0,2020,0.0,0.0,Atwater Kent Museum,18,Atwater Kent,18
Auditing (City Controller),8862100.0,497450.0,25000.0,0.0,0.0,0.0,2020,0.0,9384550.0,City Controller's Office,61,,61
Board of Ethics,1041630.0,52500.0,7500.0,0.0,0.0,0.0,2020,0.0,1101630.0,Board of Ethics,45,,45
Board of Revision of Taxes,962864.0,75200.0,22727.0,0.0,0.0,0.0,2020,0.0,1060791.0,Board of Revision of Taxes,63,BRT,63
City Commissioners,6633233.0,5011061.0,572617.0,0.0,0.0,0.0,2020,0.0,12216911.0,City Commissioner's Office,73,City Commissioners,73
City Council,15427138.0,1971885.0,528650.0,100.0,0.0,100.0,2020,100.0,17927973.0,City Council,01,,01
City Representative,795916.0,399779.0,54000.0,0.0,0.0,0.0,2020,0.0,1249695.0,Office of the City Representative,41,City Rep,41
