full_time_positions,class_100_total,class_100_ot,fiscal_year,variable,time_period,dept_name_raw,as_of_date,dept_name,dept_code,abbreviation,report_quarter,report_fiscal_year,dept_major_code
53,3590639,47069,2023,Target Budget,Full Year,Office of Behavioral Health and Intellectual disAbility,2022-12-31,Behavioral Health and Intellectual Disability Services,15,DBH/IDS,2,2023,15
53,3590639,147069,2023,Current Projection,Full Year,Office of Behavioral Health and Intellectual disAbility,2022-12-31,Behavioral Health and Intellectual Disability Services,15,DBH/IDS,2,2023,15
64,4435378,2621,2020,Actual,Full Year,Office of the Chief Administrative Officer,2020-06-30,Office of the Chief Administrative Officer,65,CAO,2,2023,65
59,4005063,443,2021,Actual,Full Year,Office of the Chief Administrative Officer,2021-06-30,Office of the Chief Administrative Officer,65,CAO,2,2023,65
75,4457677,1342,2022,Actual,Full Year,Office of the Chief Administrative Officer,2022-06-30,Office of the Chief Administrative Officer,65,CAO,2,2023,65
81,2869220,14599,2023,Target Budget,YTD,Office of the Chief Administrative Officer,2022-12-31,Office of the Chief Administrative Officer,65,CAO,2,2023,65
81,2869220,15796,2023,Actual,YTD,Office of the Chief Administrative Officer,2022-12-31,Office of the Chief Administrative Officer,65,CAO,2,2023,65
92,6368435,8198,2023,Adopted Budget,Full Year,Office of the Chief Administrative Officer,2022-12-31,Office of the Chief Administrative Officer,65,CAO,2,2023,65
92,6173038,29198,2023,Target Budget,Full Year,Office of the Chief Administrative Officer,2022-12-31,Office of the Chief Administrative Officer,65,CAO,2,2023,65
92,6173038,29198,2023,Current Projection,Full Year,Office of the Chief Administrative Officer,2022-12-31,Office of the Chief Administrative Officer,65,CAO,2,2023,65
40,2789271,0,2020,Actual,Full Year,Office of Children and Families,2020-06-30,Office of Children and Families,66,OCF,2,2023,66
3,418820,0,2021,Actual,Full Year,Office of Children and Families,2021-06-30,Office of Children and Families,66,OCF,2,2023,66
2,377938,0,2022,Actual,Full Year,Office of Children and Families,2022-06-30,Office of Children and Families,66,OCF,2,2023,66
4,257378,0,2023,Target Budget,YTD,Office of Children and Families,2022-12-31,Office of Children and Families,66,OCF,2,2023,66
4,257378,0,2023,Actual,YTD,Office of Children and Families,2022-12-31,Office of Children and Families,66,OCF,2,2023,66
3,463413,0,2023,Adopted Budget,Full Year,Office of Children and Families,2022-12-31,Office of Children and Families,66,OCF,2,2023,66
3,463413,0,2023,Target Budget,Full Year,Office of Children and Families,2022-12-31,Office of Children and Families,66,OCF,2,2023,66
3,463413,0,2023,Current Projection,Full Year,Office of Children and Families,2022-12-31,Office of Children and Families,66,OCF,2,2023,66
151,9589667,332810,2020,Actual,Full Year,Office of Homeless Services,2020-06-30,Office of Homeless Services,24,OHS,2,2023,24
127,7600652,314954,2021,Actual,Full Year,Office of Homeless Services,2021-06-30,Office of Homeless Services,24,OHS,2,2023,24
114,9151392,120570,2022,Actual,Full Year,Office of Homeless Services,2022-06-30,Office of Homeless Services,24,OHS,2,2023,24
113,3789100,100250,2023,Target Budget,YTD,Office of Homeless Services,2022-12-31,Office of Homeless Services,24,OHS,2,2023,24
113,3789100,36523,2023,Actual,YTD,Office of Homeless Services,2022-12-31,Office of Homeless Services,24,OHS,2,2023,24
149,9931274,200500,2023,Adopted Budget,Full Year,Office of Homeless Services,2022-12-31,Office of Homeless Services,24,OHS,2,2023,24
149,9931274,200500,2023,Target Budget,Full Year,Office of Homeless Services,2022-12-31,Office of Homeless Services,24,OHS,2,2023,24
149,9931274,200500,2023,Current Projection,Full Year,Office of Homeless Services,2022-12-31,Office of Homeless Services,24,OHS,2,2023,24
79,5185267,63347,2020,Actual,Full Year,Office of Human Resources,2020-06-30,Office of Human Resources,56,OHR,2,2023,56
75,5133178,81009,2021,Actual,Full Year,Office of Human Resources,2021-06-30,Office of Human Resources,56,OHR,2,2023,56
73,5230335,94206,2022,Actual,Full Year,Office of Human Resources,2022-06-30,Office of Human Resources,56,OHR,2,2023,56
83,2607381,42696,2023,Target Budget,YTD,Office of Human Resources,2022-12-31,Office of Human Resources,56,OHR,2,2023,56
73,2607381,76324,2023,Actual,YTD,Office of Human Resources,2022-12-31,Office of Human Resources,56,OHR,2,2023,56
88,6042760,49391,2023,Adopted Budget,Full Year,Office of Human Resources,2022-12-31,Office of Human Resources,56,OHR,2,2023,56
92,6277533,85391,2023,Target Budget,Full Year,Office of Human Resources,2022-12-31,Office of Human Resources,56,OHR,2,2023,56
92,6277533,145391,2023,Current Projection,Full Year,Office of Human Resources,2022-12-31,Office of Human Resources,56,OHR,2,2023,56
317,24148702,486875,2020,Actual,Full Year,Office of Innovation and Technology,2020-06-30,Office of Innovation and Technology,04,OIT,2,2023,04
313,24142550,350274,2021,Actual,Full Year,Office of Innovation and Technology,2021-06-30,Office of Innovation and Technology,04,OIT,2,2023,04
300,25739873,579803,2022,Actual,Full Year,Office of Innovation and Technology,2022-06-30,Office of Innovation and Technology,04,OIT,2,2023,04
359,13198996,342578,2023,Target Budget,YTD,Office of Innovation and Technology,2022-12-31,Office of Innovation and Technology,04,OIT,2,2023,04
313,13198996,374879,2023,Actual,YTD,Office of Innovation and Technology,2022-12-31,Office of Innovation and Technology,04,OIT,2,2023,04
397,32794019,511155,2023,Adopted Budget,Full Year,Office of Innovation and Technology,2022-12-31,Office of Innovation and Technology,04,OIT,2,2023,04
393,31864019,685155,2023,Target Budget,Full Year,Office of Innovation and Technology,2022-12-31,Office of Innovation and Technology,04,OIT,2,2023,04
368,31864019,718155,2023,Current Projection,Full Year,Office of Innovation and Technology,2022-12-31,Office of Innovation and Technology,04,OIT,2,2023,04
16,1397115,0,2020,Actual,Full Year,Office of the Inspector General,2020-06-30,Office of the Inspector General,48,OIG,2,2023,48
18,1283300,0,2021,Actual,Full Year,Office of the Inspector General,2021-06-30,Office of the Inspector General,48,OIG,2,2023,48
16,1414649,0,2022,Actual,Full Year,Office of the Inspector General,2022-06-30,Office of the Inspector General,48,OIG,2,2023,48
17,729465,0,2023,Target Budget,YTD,Office of the Inspector General,2022-12-31,Office of the Inspector General,48,OIG,2,2023,48
17,729465,0,2023,Actual,YTD,Office of the Inspector General,2022-12-31,Office of the Inspector General,48,OIG,2,2023,48
26,2192863,0,2023,Adopted Budget,Full Year,Office of the Inspector General,2022-12-31,Office of the Inspector General,48,OIG,2,2023,48
26,2192863,0,2023,Target Budget,Full Year,Office of the Inspector General,2022-12-31,Office of the Inspector General,48,OIG,2,2023,48
26,2192863,0,2023,Current Projection,Full Year,Office of the Inspector General,2022-12-31,Office of the Inspector General,48,OIG,2,2023,48
195,13142246,73955,2020,Actual,Full Year,Office of Property Assessment,2020-06-30,Office of Property Assessment,59,OPA,2,2023,59
190,13393546,42002,2021,Actual,Full Year,Office of Property Assessment,2021-06-30,Office of Property Assessment,59,OPA,2,2023,59
177,13638652,107053,2022,Actual,Full Year,Office of Property Assessment,2022-06-30,Office of Property Assessment,59,OPA,2,2023,59
177,6401844,70000,2023,Target Budget,YTD,Office of Property Assessment,2022-12-31,Office of Property Assessment,59,OPA,2,2023,59
177,6401844,36524,2023,Actual,YTD,Office of Property Assessment,2022-12-31,Office of Property Assessment,59,OPA,2,2023,59
225,15569756,140000,2023,Adopted Budget,Full Year,Office of Property Assessment,2022-12-31,Office of Property Assessment,59,OPA,2,2023,59
225,15569756,140000,2023,Target Budget,Full Year,Office of Property Assessment,2022-12-31,Office of Property Assessment,59,OPA,2,2023,59
225,15569756,140000,2023,Current Projection,Full Year,Office of Property Assessment,2022-12-31,Office of Property Assessment,59,OPA,2,2023,59
7,566858,79,2020,Actual,Full Year,Office of Sustainability,2020-06-30,Office of Sustainability,49,Sustainability,2,2023,49
8,484422,0,2021,Actual,Full Year,Office of Sustainability,2021-06-30,Office of Sustainability,49,Sustainability,2,2023,49
11,842041,480,2022,Actual,Full Year,Office of Sustainability,2022-06-30,Office of Sustainability,49,Sustainability,2,2023,49
12,497226,0,2023,Target Budget,YTD,Office of Sustainability,2022-12-31,Office of Sustainability,49,Sustainability,2,2023,49
12,497226,0,2023,Actual,YTD,Office of Sustainability,2022-12-31,Office of Sustainability,49,Sustainability,2,2023,49
15,971635,0,2023,Adopted Budget,Full Year,Office of Sustainability,2022-12-31,Office of Sustainability,49,Sustainability,2,2023,49
17,1141635,0,2023,Target Budget,Full Year,Office of Sustainability,2022-12-31,Office of Sustainability,49,Sustainability,2,2023,49
17,1141635,0,2023,Current Projection,Full Year,Office of Sustainability,2022-12-31,Office of Sustainability,49,Sustainability,2,2023,49
647,50465519,3182453,2020,Actual,Full Year,Parks and Recreation,2020-06-30,Department of Parks and Recreation,16,Parks & Recreation,2,2023,16
644,42876919,2083704,2021,Actual,Full Year,Parks and Recreation,2021-06-30,Department of Parks and Recreation,16,Parks & Recreation,2,2023,16
613,51586651,4101277,2022,Actual,Full Year,Parks and Recreation,2022-06-30,Department of Parks and Recreation,16,Parks & Recreation,2,2023,16
679,27734921,3264200,2023,Target Budget,YTD,Parks and Recreation,2022-12-31,Department of Parks and Recreation,16,Parks & Recreation,2,2023,16
621,27734921,2778374,2023,Actual,YTD,Parks and Recreation,2022-12-31,Department of Parks and Recreation,16,Parks & Recreation,2,2023,16
787,61031936,4328400,2023,Adopted Budget,Full Year,Parks and Recreation,2022-12-31,Department of Parks and Recreation,16,Parks & Recreation,2,2023,16
851,59148936,6528400,2023,Target Budget,Full Year,Parks and Recreation,2022-12-31,Department of Parks and Recreation,16,Parks & Recreation,2,2023,16
751,59148936,6528400,2023,Current Projection,Full Year,Parks and Recreation,2022-12-31,Department of Parks and Recreation,16,Parks & Recreation,2,2023,16
55,4778297,13575,2020,Actual,Full Year,Planning and Development,2020-06-30,Department of Planning and Development,72,Planning & Development,2,2023,72
55,4510200,9507,2021,Actual,Full Year,Planning and Development,2021-06-30,Department of Planning and Development,72,Planning & Development,2,2023,72
54,4756995,22401,2022,Actual,Full Year,Planning and Development,2022-06-30,Department of Planning and Development,72,Planning & Development,2,2023,72
58,2382290,4000,2023,Target Budget,YTD,Planning and Development,2022-12-31,Department of Planning and Development,72,Planning & Development,2,2023,72
58,2382290,9147,2023,Actual,YTD,Planning and Development,2022-12-31,Department of Planning and Development,72,Planning & Development,2,2023,72
74,5783913,0,2023,Adopted Budget,Full Year,Planning and Development,2022-12-31,Department of Planning and Development,72,Planning & Development,2,2023,72
70,5986313,8000,2023,Target Budget,Full Year,Planning and Development,2022-12-31,Department of Planning and Development,72,Planning & Development,2,2023,72
70,5986313,18000,2023,Current Projection,Full Year,Planning and Development,2022-12-31,Department of Planning and Development,72,Planning & Development,2,2023,72
7175,736072678,78667457,2020,Actual,Full Year,Police,2020-06-30,Police Department,11,Police,2,2023,11
6869,708324818,64896010,2021,Actual,Full Year,Police,2021-06-30,Police Department,11,Police,2,2023,11
6651,727678591,76002003,2022,Actual,Full Year,Police,2022-06-30,Police Department,11,Police,2,2023,11
6933,374885259,45253190,2023,Target Budget,YTD,Police,2022-12-31,Police Department,11,Police,2,2023,11
6495,374885259,58629074,2023,Actual,YTD,Police,2022-12-31,Police Department,11,Police,2,2023,11
7327,753577996,77706379,2023,Adopted Budget,Full Year,Police,2022-12-31,Police Department,11,Police,2,2023,11
7127,754284855,90506379,2023,Target Budget,Full Year,Police,2022-12-31,Police Department,11,Police,2,2023,11
6777,764470055,100806379,2023,Current Projection,Full Year,Police,2022-12-31,Police Department,11,Police,2,2023,11
1975,137253128,26918548,2020,Actual,Full Year,Prisons,2020-06-30,Philadelphia Prison System,23,Prisons,2,2023,23
1620,118472913,24602298,2021,Actual,Full Year,Prisons,2021-06-30,Philadelphia Prison System,23,Prisons,2,2023,23
1393,118473913,29907097,2022,Actual,Full Year,Prisons,2022-06-30,Philadelphia Prison System,23,Prisons,2,2023,23
1830,59824737,17295711,2023,Target Budget,YTD,Prisons,2022-12-31,Philadelphia Prison System,23,Prisons,2,2023,23
1313,59824737,16800115,2023,Actual,YTD,Prisons,2022-12-31,Philadelphia Prison System,23,Prisons,2,2023,23
2186,135537939,31591422,2023,Adopted Budget,Full Year,Prisons,2022-12-31,Philadelphia Prison System,23,Prisons,2,2023,23
2186,152531303,34591422,2023,Target Budget,Full Year,Prisons,2022-12-31,Philadelphia Prison System,23,Prisons,2,2023,23
1830,152531303,34591422,2023,Current Projection,Full Year,Prisons,2022-12-31,Philadelphia Prison System,23,Prisons,2,2023,23
42,2519208,5390,2020,Actual,Full Year,Procurement,2020-06-30,Procurement Department,38,Procurement,2,2023,38
35,2434690,11124,2021,Actual,Full Year,Procurement,2021-06-30,Procurement Department,38,Procurement,2,2023,38
35,2665060,1962,2022,Actual,Full Year,Procurement,2022-06-30,Procurement Department,38,Procurement,2,2023,38
30,1194222,100,2023,Target Budget,YTD,Procurement,2022-12-31,Procurement Department,38,Procurement,2,2023,38
30,1194222,311,2023,Actual,YTD,Procurement,2022-12-31,Procurement Department,38,Procurement,2,2023,38
51,3404302,0,2023,Adopted Budget,Full Year,Procurement,2022-12-31,Procurement Department,38,Procurement,2,2023,38
54,3404302,200,2023,Target Budget,Full Year,Procurement,2022-12-31,Procurement Department,38,Procurement,2,2023,38
54,3404302,600,2023,Current Projection,Full Year,Procurement,2022-12-31,Procurement Department,38,Procurement,2,2023,38
739,60130461,2602722,2020,Actual,Full Year,Public Health,2020-06-30,Department of Public Health,14,Public Health,2,2023,14
716,58289725,2319808,2021,Actual,Full Year,Public Health,2021-06-30,Department of Public Health,14,Public Health,2,2023,14
689,60210880,2434412,2022,Actual,Full Year,Public Health,2022-06-30,Department of Public Health,14,Public Health,2,2023,14
747,29625994,1198500,2023,Target Budget,YTD,Public Health,2022-12-31,Department of Public Health,14,Public Health,2,2023,14
685,29625994,1300272,2023,Actual,YTD,Public Health,2022-12-31,Department of Public Health,14,Public Health,2,2023,14
835,62755979,2397000,2023,Adopted Budget,Full Year,Public Health,2022-12-31,Department of Public Health,14,Public Health,2,2023,14
835,62755979,2397000,2023,Target Budget,Full Year,Public Health,2022-12-31,Department of Public Health,14,Public Health,2,2023,14
795,62755979,2397000,2023,Current Projection,Full Year,Public Health,2022-12-31,Department of Public Health,14,Public Health,2,2023,14
119,8610609,800350,2020,Actual,Full Year,Public Property,2020-06-30,Department of Public Property,20,Public Property,2,2023,20
142,9847147,195014,2021,Actual,Full Year,Public Property,2021-06-30,Department of Public Property,20,Public Property,2,2023,20
133,10124679,228450,2022,Actual,Full Year,Public Property,2022-06-30,Department of Public Property,20,Public Property,2,2023,20
145,4606470,130548,2023,Target Budget,YTD,Public Property,2022-12-31,Department of Public Property,20,Public Property,2,2023,20
127,4606470,174515,2023,Actual,YTD,Public Property,2022-12-31,Department of Public Property,20,Public Property,2,2023,20
156,12050817,261096,2023,Adopted Budget,Full Year,Public Property,2022-12-31,Department of Public Property,20,Public Property,2,2023,20
156,12050817,261096,2023,Target Budget,Full Year,Public Property,2022-12-31,Department of Public Property,20,Public Property,2,2023,20
156,12050817,351096,2023,Current Projection,Full Year,Public Property,2022-12-31,Department of Public Property,20,Public Property,2,2023,20
51,2995101,55381,2020,Actual,Full Year,Records,2020-06-30,Department of Records,31,Records,2,2023,31
51,2823021,65664,2021,Actual,Full Year,Records,2021-06-30,Department of Records,31,Records,2,2023,31
54,3202359,282392,2022,Actual,Full Year,Records,2022-06-30,Department of Records,31,Records,2,2023,31
59,1578135,128762,2023,Target Budget,YTD,Records,2022-12-31,Department of Records,31,Records,2,2023,31
52,1578135,124214,2023,Actual,YTD,Records,2022-12-31,Department of Records,31,Records,2,2023,31
60,3374335,7523,2023,Adopted Budget,Full Year,Records,2022-12-31,Department of Records,31,Records,2,2023,31
60,3374335,257523,2023,Target Budget,Full Year,Records,2022-12-31,Department of Records,31,Records,2,2023,31
60,3374335,257523,2023,Current Projection,Full Year,Records,2022-12-31,Department of Records,31,Records,2,2023,31
66,4523524,399,2020,Actual,Full Year,Register of Wills,2020-06-30,Register of Wills,68,,2,2023,68
70,4174663,231,2021,Actual,Full Year,Register of Wills,2021-06-30,Register of Wills,68,,2,2023,68
67,4221694,5641,2022,Actual,Full Year,Register of Wills,2022-06-30,Register of Wills,68,,2,2023,68
64,2035065,0,2023,Target Budget,YTD,Register of Wills,2022-12-31,Register of Wills,68,,2,2023,68
64,2035065,0,2023,Actual,YTD,Register of Wills,2022-12-31,Register of Wills,68,,2,2023,68
73,4309771,0,2023,Adopted Budget,Full Year,Register of Wills,2022-12-31,Register of Wills,68,,2,2023,68
73,4309771,0,2023,Target Budget,Full Year,Register of Wills,2022-12-31,Register of Wills,68,,2,2023,68
73,4309771,0,2023,Current Projection,Full Year,Register of Wills,2022-12-31,Register of Wills,68,,2,2023,68
